,기사작성일,기사제목,주가변동
946,2021.02.10,"""카카오, 비싸도 더 오르기 전에 사야할 명품""",1
947,2021.02.10,"[특징주]'깜짝 실적' 카카오, 외국인 순매수에 상승폭 확대",1
948,2021.02.10,"[특징주] 카카오, 4분기 호실적에 5%대 강세",1
949,2021.02.10,"스위스미스, 카카오TV '도시남녀의 사랑법' 제작지원",1
950,2021.02.15,"카카오 김범수의 담대한 기부, 이달 말 구성원 간담회로 첫발",1
951,2021.02.15,대원미디어-카카오재팬 일본에 합작회사 설립,1
952,2021.02.15,"카카오, 첫 50만 원 돌파 눈앞에",1
953,2021.02.15,"홈플러스 모바일 앱 개편, 네이버·카카오 페이 된다",1
954,2021.02.15,"카카오, 사상 첫 50만원 돌파 마감",1
955,2021.02.15,"샤넬, 카카오톡 선물하기에 ‘레 조 드 샤넬’ 입점",1
956,2021.02.15,"[특징주] 카카오, '장중 50만원 터치' 초강세",1
957,2021.02.15,[특징주] 카카오 한때 50만원 돌파…장중 사상 최고가,1
958,2021.02.15,[특징주] 카카오 주당 50만원 돌파,1
959,2021.02.15,"[특징주] 카카오, 장중 50만원 돌파...신고가 경신",1
960,2021.02.15,[특징주] 카카오 주당 50만원 돌파,1
961,2021.02.15,외인 '사자'에 코스피 1.5%↑…네이버·카카오·삼성SDI 최고치(종합),1
962,2021.02.15,"‘언택트 훈풍’ 카카오, 주가 50만원 최초 돌파",1
963,2021.02.15,"샤넬, 카카오톡 선물하기에 ‘레 조 드 샤넬’ 입점",1
964,2021.02.15,"카카오게임즈, ‘프린세스 커넥트 리:다이브’ 신규 캐릭터 업데이트",1
965,2021.02.15,"코스피 3,140대 회복…네이버·카카오 최고치",1
966,2021.02.15,"[아!이뉴스] 김범수 카카오 의장, '5조 기부' 임직원에 묻는다",1
967,2021.02.15,"[특징주] 카카오, 장중 50만원 돌파...신고가 경신",1
968,2021.02.15,"카카오, 사회문제 해결 '혁신가 1기' 뽑는다…월 200만원 지원",1
969,2021.02.15,"출격 앞둔 티맵모빌리티… ""카카오·쏘카 잡는다""",1
970,2021.02.15,"코스피, 1%대 상승 마감…카카오 50만 원 돌파",1
971,2021.02.15,"개발자 커리어, 수평적 기업문화...카카오페이 신입 개발자들 입사 이유",1
972,2021.02.15,[시황종합] 외인 '사자' 코스피 3140선 회복…카카오 50만원 돌파,1
973,2021.02.15,카카오 사상 첫 50만원 돌파…네이버도 5% 강세(종합),1
974,2021.02.15,'본인확인 제가 할게요' 네이버·카카오 도전장…PASS 독점 깨질까,1
975,2021.02.15,"[빅데이터MSI]시장심리 톱5, S-Oil·현대차·카카오·이마트·KT",1
976,2021.02.15,다시 뛰는 언택트 대장주…네이버·카카오 최고가 경신,1
977,2021.02.15,"카카오 2020년 연결 매출 4조 1,567억원 영업이익 4,560억원, ESG 박차",1
978,2021.02.15,"카카오 김범수 의장, 기부의 역사에 '넘사벽'으로 남을까 [아주경제 차트라이더]",1
979,2021.02.15,"[특징주] 카카오, 주당 50만원 돌파",1
980,2021.02.15,국가대표 인터넷기업 '네이버-카카오' 합산시총 100조 넘었다,1
981,2021.02.15,카카오 목표주가 60만원 시대…세가지 키워드로 살펴보니,1
982,2021.02.15,"""2021년에도 성장 계속한다""…50만원 첫 돌파한 카카오",1
983,2021.02.15,[장외주식] 카카오뱅크 상승세 지속,1
984,2021.02.15,"[특징주] 카카오·네이버, 동반 사상 최고가",1
985,2021.02.15,"네이버-카카오, ESG 경영 ‘주목’…사회적 가치창출 ‘박차’",1
986,2021.02.15,[부고]심명섭(코스콤 카카오페이증권 구축TF부 팀장)씨 부친상,1
987,2021.02.15,구월동 헤세드미용실 카카오헤어샵 리얼리뷰 1만개 돌파,1
988,2021.02.15,"""外人 연일 매수""...네이버 · 카카오, '장중 주가 급등'",1
989,2021.02.15,"'상상폰' 설날 어린이휴대폰, 효도폰 선물 급증...갤럭시A21S ZEM폰, 카카오프렌즈폰4 등 재고정리",1
990,2021.02.15,"[더벨]스톤브릿지·카카오VX, 한라그룹 골프장 인수",1
991,2021.02.15,쇼핑에 사활 건 네이버·카카오…회원수 늘리기 '총력',1
992,2021.02.15,"단돈 1,000원으로 미술품 구매···서울옥션, 카카오 블록체인으로 공동구매 서비스 구축",1
993,2021.02.15,"""쿠팡 미국 상장, 네이버·카카오 커머스 재평가 기회""- 이베스트투자증권",1
994,2021.02.15,"엔씨 '리니지 형제'와 엔픽셀 '그랑사가' 3파전, 넥슨 '카운터사이드'와 카카오게임즈 '가디언 테일즈'도 순위 상승",1
995,2021.02.15,"글로벌서 훨훨 나는 K-콘텐츠…네이버·카카오, 경쟁력 확보 '집중'",1
996,2021.02.15,"카카오뱅크·케이뱅크, 2금융권 연계대출 시장 급성장",1
997,2021.02.15,"카카오, 사상 처음 50만원 돌파…“올해도 성장성 크게 두드러질 것”",1
998,2021.02.15,"[카카오 신작] '아직 낫서른' 정인선X강민혁, 키 차이까지 설렌다 '심쿵'",1
999,2021.02.15,[데스크 칼럼] 김범수 카카오 의장을 주목하는 이유,1
1000,2021.02.18,"카카오 T 벤티, 서울 넘어 경기도 진출...전국 1만대 목표로 서비스 본격 확대",1
1001,2021.02.18,카카오 김범수 이어 배민 만든 김봉진 대표도 기부 서약,1
1002,2021.02.18,"‘칼라일이 2억달러 투자’ 카카오모빌리티, 3.4조 기업으로 우뚝",1
1003,2021.02.18,"카카오 포털 ‘다음’, 뉴스 서비스 오류…1시간 만에 복구",1
1004,2021.02.18,"카카오모빌리티, 칼라일그룹서 2억 달러 투자 유치",1
1005,2021.02.18,KRX K-뉴딜지수 등 구성종목 첫 정기변경..카카오게임즈 편입,1
1006,2021.02.18,"편의점 CU, 카카오톡 주문하기로 배달 된다",1
1007,2021.02.18,"'다음 뉴스' 50분 동안 접속 장애…카카오 ""현재 모두 정상화""(종합)",1
1008,2021.02.18,"포털 다음, 뉴스 오류...카카오 “현재 모두 정상화”",1
1009,2021.02.18,"네이버파이낸셜, 국내 첫 후불결제 진출...카카오페이 ""상반기 서비스 추진""",1
1010,2021.02.18,"개인안심번호 어떻게 아나요? ""네이버·카카오·PASS 열어보세요""",1
1011,2021.02.18,"'다음 뉴스' 50분 동안 접속 장애…카카오 ""현재 모두 정상화""(종합)",1
1012,2021.02.18,"포털 다음, 뉴스 오류...카카오 “현재 모두 정상화”",1
1013,2021.02.18,"카카오, 전 직원 대상 ‘AI 윤리 교육’ 실시",1
1014,2021.02.18,‘직장내 괴롭힘 유서’ ‘인사평가는 살인’ 익명 공간서 뭇매 맞는 카카오,1
1015,2021.02.18,"'초콜릿 부산물, 종이로'…한솔, 롯데와 '카카오판지' 출시",1
1016,2021.02.18,"[속보] 포털 다음, 뉴스 접속 '먹통' …카카오 ""원인 파악 중""",1
1017,2021.02.18,"버클 키오스크, 카카오와 손잡고 렌탈 서비스 오픈",1
1018,2021.02.18,"카카오모빌리티, 칼라일그룹서 2억달러 투자 유치",1
1019,2021.02.18,카카오 김범수 이어 배민 김봉진도…IT발 ‘통 큰 기부’,1
1020,2021.02.18,‘함께 일하고 싶지 않다’ 카카오 인사평가제도 뭇매,1
1021,2021.02.18,"'카카오 코인' 클레이튼, 하루만에 시세 두배 '껑충'",1
1022,2021.02.18,"삼성전자, 삼성SDI, 카카오페이, SSG.COM' 등 경력직 채용",1
1023,2021.02.18,'K-뉴딜 지수' 26일 첫 변경…카카오게임즈 편입,1
1024,2021.02.18,"한국디지털페이먼츠, 카카오와 손잡고 렌탈∙구독 서비스 오픈",1
1025,2021.02.18,"카카오모빌리티, '글로벌 투자사' 칼라일그룹서 2200억 투자 유치",1
1026,2021.02.18,"거래소 ""카카오게임즈·신풍제약·녹십자, K-뉴딜지수에 신규 편입""",1
1027,2021.02.18,"[fn마켓워치]칼라일, 카카오모빌리티에 2억달러 투자",1
1028,2021.02.18,카카오게임즈 신규 편입…거래소 K-뉴딜지수 첫 정기변경,1
1029,2021.02.18,"류긍선 카카오모빌리티 대표 ""칼라일 투자 기반 '스마트 모빌리티' 가속""",1
1030,2021.02.18,"“페이코·카카오페이로 결제하면 혜택이”…신한카드, 22일부터 ‘신한데이’ 진행",1
1031,2021.02.18,'카카오' 김범수 다음은 '배민' 김봉진…재산 절반 기부,1
1032,2021.02.18,"'카카오' 김범수·'배민' 김봉진 ""재산 절반 기부""…재계 새 바람",1
1033,2021.02.18,"""신한카드로 페이코·카카오페이 결제하면 할인 혜택 드려요""",1
1034,2021.02.18,"포털 다음, 모바일·PC서 접속 오류...카카오 ""확인 중""",1
1035,2021.02.18,"김자유 펠로우 ""카카오임팩트 지원금, 비영리단체 디지털 전환 위해 쓸 것""",1
1036,2021.02.18,작년 'IPO 규모' 대폭 상승…빅히트카카오게임즈 등 영향,1
1037,2021.02.18,"카카오 T 벤티, 경기도 진출...전국 1만 대 목표",1
1038,2021.02.18,[속보] 포털 다음 모바일 뉴스 ‘먹통’ …카카오 “확인 중”,1
1039,2021.02.18,"카카오임팩트, 사회혁신가 지원하는 ‘카카오임팩트 펠로우십’ 시즌1 시동",1
1040,2021.02.18,"카카오엔터프라이즈, 카카오워크에 SAP 모바일 전자결재 시스템 추가",1
1041,2021.02.18,"신한카드 ""페이코·카카오페이로 결제하면 할인 제공""",1
1042,2021.02.18,"카카오 김범수·배민 김봉진, 통큰 기부…'이익공유제' 명분 약해질까",1
1043,2021.02.18,"K-뉴딜지수 구성종목, 26일 정기변경..카카오게임즈 포함·펄어비스 제외",1
1044,2021.02.18,"카카오모빌리티, 칼라일그룹서 2억달러 규모 투자 유치",1
1045,2021.02.18,"금융硏 ""카카오·네이버 등 빅테크 금융업 진출 관리감독 강화 필요""",1
1046,2021.02.18,"예산소방서, 카카오톡 '충남119 구급상담 서비스' 오픈",1
1047,2021.02.18,[유가증권시장 공시] 카카오 / 한미반도체 / 한화솔루션,1
1048,2021.02.18,"이루다 신경 쓰였나…네이버·카카오, 'AI 윤리' 강화 행보",1
1049,2021.02.18,"초등생 입학선물 인기 리틀카카오프렌즈 키즈폰4…’가격0원, 요금 무료’",1
1050,2021.02.24,네이버·카카오 제휴 매체 심사 강화해 '꼼수' 막는다,1
1051,2021.02.24,"‘인사평가’ 논란 휩싸인 카카오, 다음달 ‘따로’ 입 연다?",1
1052,2021.02.24,네이버 이해진-카카오 김범수 리더십 25일 시험대 오른다,1
1053,2021.02.24,"‘당신과 일하기 싫다’ 인사평가 갈등 카카오, 3월11일 추가 간담회 연다",1
1054,2021.02.24,네이버·카카오 한날한시 직원 간담회…‘성과급·인사평가 논란’ 해명 주목,1
1055,2021.02.24,"칠곡군, ‘카카오톡’으로 지방세환급금 언제 어디서든 신청",1
1056,2021.02.24,반려견 동반여행지 50선 선정…'카카오맵'으로 확인,1
1057,2021.02.24,"[게임소식] 카카오게임즈, PC MMORPG ‘엘리온’ 아이템 교환 이벤트 외",1
1058,2021.02.24,네이버·카카오 ‘문턱 낮추기’에 금융권 반발…“제2의 사모펀드 사태 우려”,1
1059,2021.02.24,"노조·시민단체 ""전금법 개정안, 네이버·카카오에 특혜""",1
1060,2021.02.24,삐걱거리는 디지털금융전환…카카오 탈락 사건,1
1061,2021.02.24,구 공인인증서 이용 여전히 90%…민간 인증서 중에서는 카카오 ‘압승’,1
1062,2021.02.24,"한국남부발전, 카카오톡 챗봇 서비스 시작",1
1063,2021.02.24,"칠곡군, ‘카카오톡’으로 지방세환급금 언제 어디서든 신청",1
1064,2021.02.24,"카카오페이증권, 주식형 펀드 3종 출시",1
1065,2021.02.24,"'기부 쇼케이스' 나선 김범수 의장, 카카오 현안 직접 소통엔 '손사래'",1
1066,2021.02.24,"[뉴스핌 라씨로] 카카오, '이태원클라쓰' 웹툰IP 대만 수출",1
1067,2021.02.24,[biz 인사이드] 이커머스 다크호스 급부상 '카카오'의 경쟁력은,1
1068,2021.02.24,'유해 덩어리' 키즈 책가방·샤프연필·카카오프렌즈 우의 등 리콜조치,1
1069,2021.02.24,"카카오게임즈, 5000억 규모 CB 발행",1
1070,2021.02.24,"카카오, 인사평가제 어떻길래?…""악마이자 살인"" vs ""본인이 선택한 것""",1
1071,2021.02.24,"GS칼텍스, 카카오모빌리티에 투자 검토…'모빌리티 동맹체제' 강화",1
1072,2021.02.24,'감감무소식' 더존비즈온...NAVER·카카오 하락,1
1073,2021.02.24,"카카오, 문체부-OTT ‘음악 저작권료’ 싸움에서 발 빼... 왜?",1
1074,2021.02.24,[막전막후] “너랑 일하기 싫어” 동료 리뷰…카카오 ‘인사평가’ 논란,1
1075,2021.02.24,[더벨]이베이코리아 인수 후보로 카카오·큐텐 급부상,1
1076,2021.02.24,"정신아 카카오벤처스 대표 ""스타트업, 작은 실패 두려워 말아야"" [MBN Y포럼 2021]",1
1077,2021.02.24,"임영웅, 3월 카카오톡 이모티콘 출시 예고…팬들 관심 집중",1
1078,2021.02.24,"담철곤 오리온 회장 장남 서원씨, 카카오 입사…왜?",1
1079,2021.02.24,"'노조 질문 안받는다?' 카카오 '브라이언톡' 논란...""배제되는 사람 없다""",1
1080,2021.02.24,"카카오 '인사평가 논란' 분수령 될까, 노동부 청원부터 법개정 요구까지",1
1081,2021.02.24,"CU, 카카오톡 주문하기 … 별도 앱 설치 없이 카카오톡 내에서 간편하게 주문",1
1082,2021.02.24,"당진소방서, 카카오톡 구급 상담서비스 홍보",1
1083,2021.02.24,"동아제약 셀파렉스, 카카오톡 선물하기 입점…""집에서 쇼핑하세요""",1
1084,2021.02.24,"매일유업·카카오메이커스, ""어르신 고독사 예방합니다""",1
1085,2021.02.24,네이버·카카오가 ‘ESG 경영’ 외치는 이유,1
1086,2021.02.24,"[프리뷰]카카오게임즈가 선보이는 여성향 코디 게임, 3월 출시 예정 '앨리스클로젯'",1
1087,2021.02.24,"카카오게임즈 '가디언 테일즈', 수속 지원가 '베로니카' 등장! 26일 업데이트 내용 공개",1
1088,2021.02.24,"카카오페이지, 복잡한 환불 절차···휴대폰 가입사실확인서까지 요구",1
1089,2021.02.24,재계 ‘충격파’ 던진 ‘카카오·우아한형제’ 창업자의 ‘기부 신화’,1
1090,2021.02.24,"[김현호의 CEO 브리핑] 직원들 불만에...네이버 이해진·카카오 김범수, 해결사 자처 外",1
1091,2021.02.24,"우리은행, 네이버 손잡고 소상공인 신용대출 나선다",1
1092,2021.02.24,"최태원 효과?…아재 뿐이던 경제단체, 형들이 왔다",1
1093,2021.02.24,"코스피, 외국인 매도에 2.45% 급락…3,000선 밑으로(종합)",1
1094,2021.02.24,"정부, 모레 '거리두기 조정안' 발표...내주부터 적용",1
1095,2021.02.24,"삼성증권, 온라인주총장 신청기업 전년보다 두 배 늘어",1
1096,2021.02.24,'플랫폼 상생안' 만든 방통위… 시장 조정자로 전면에 나선다,1
1097,2021.02.24,'폐기물 17만톤 불법 매립'...공무원들은 뇌물 받고 '모른 척',1
1098,2021.02.24,청주서 일가족 3명 숨진 채 발견돼,1
1099,2021.02.24,"[포천소식] 시, 선단도서관 개관 운영 등",1
1100,2021.02.25,카카오 주식 액면분할…'제2의 네이버' 기대?(종합),1
1101,2021.02.25,"카카오 김범수 ""빌 게이츠가 모델…기부금 묵히지 않고 팍팍 쓰겠다""",1
1102,2021.02.25,카카오 주식 액면분할한다…500원→100원,1
1103,2021.02.25,"'5조 기부' 카카오 김범수 ""묵히지 않고 바로 쓰겠다""",1
1104,2021.02.25,"카카오 김범수, 인사평가 갈등에 입 열다 ""사내 문화에 경고등""",1
1105,2021.02.25,"""지옥 같다"" 직원평가 논란…카카오 김범수, 입 열었다",1
1106,2021.02.25,"카카오, 국민주에 한 걸음…김범수 “기부금 바로 써나가고 싶어”",1
1107,2021.02.25,알맹이 빠진 김범수 간담회…할말 잃은 카카오 직원들,1
1108,2021.02.25,네이버·카카오 보다 더 주는 곳 수두룩…개발자 몸값 '천정부지',1
